10562,23JUN2020,0.0
10562,24JUN2020,3.5
10562,25JUN2020,6.4
10571,23JUN2020,2.3
10571,24JUN2020,7.6
10571,25JUN2020,2.2
10558,23JUN2020,0.0
10558,24JUN2020,0.0
10558,25JUN2020,5.4
10568,23JUN2020,3.3
10568,24JUN2020,0.0
10568,25JUN2020,3.5
10559,23JUN2020,0.0
10559,24JUN2020,0.0
10559,25JUN2020,22.4
10569,23JUN2020,2.0
10569,24JUN2020,0.0
10569,25JUN2020,2.1
10564,23JUN2020,1.6
10564,24JUN2020,6.9
10564,25JUN2020,10.7
10563,23JUN2020,0.0
10563,24JUN2020,6.4
10563,25JUN2020,18.3
10566,23JUN2020,0.0
10566,24JUN2020,3.3
10566,25JUN2020,6.9
10570,23JUN2020,0.5
10570,24JUN2020,0.2
10570,25JUN2020,8.700000000000001
10560,23JUN2020,2.0
10560,24JUN2020,0.0
10560,25JUN2020,2.1
10561,23JUN2020,0.0
10561,24JUN2020,3.5
10561,25JUN2020,6.4
10565,23JUN2020,1.6
10565,24JUN2020,6.9
10565,25JUN2020,10.7
10567,23JUN2020,0.0
10567,24JUN2020,4.4
10567,25JUN2020,10.3
10049,23JUN2020,0.5
10049,24JUN2020,0.2
10049,25JUN2020,8.700000000000001
10557,23JUN2020,1.6
10557,24JUN2020,6.9
10557,25JUN2020,10.7
10298,23JUN2020,0.0
10298,24JUN2020,0.6
10298,25JUN2020,2.7
10299,23JUN2020,0.0
10299,24JUN2020,0.4
10299,25JUN2020,5.9
10308,23JUN2020,0.0
10308,24JUN2020,0.0
10308,25JUN2020,9.7
10310,23JUN2020,0.0
10310,24JUN2020,1.5
10310,25JUN2020,8.6
10311,23JUN2020,0.0
10311,24JUN2020,1.5
10311,25JUN2020,8.6
10302,23JUN2020,1.0
10302,24JUN2020,0.0
10302,25JUN2020,1.7
10300,23JUN2020,0.4
10300,24JUN2020,0.0
10300,25JUN2020,1.6
10304,23JUN2020,1.4
10304,24JUN2020,3.9
10304,25JUN2020,0.0
10309,23JUN2020,0.0
10309,24JUN2020,0.6
10309,25JUN2020,2.7
10307,23JUN2020,0.0
10307,24JUN2020,1.5
10307,25JUN2020,8.6
10301,23JUN2020,1.0
10301,24JUN2020,0.0
10301,25JUN2020,1.7
10306,23JUN2020,0.0
10306,24JUN2020,2.0
10306,25JUN2020,3.2
10305,23JUN2020,0.0
10305,24JUN2020,0.0
10305,25JUN2020,2.7
10035,23JUN2020,2.3
10035,24JUN2020,0.0
10035,25JUN2020,1.3
10303,23JUN2020,0.0
10303,24JUN2020,0.0
10303,25JUN2020,2.7
10031,23JUN2020,0.0
10031,24JUN2020,5.5
10031,25JUN2020,1.1
10256,23JUN2020,0.0
10256,24JUN2020,0.0
10256,25JUN2020,23.7
10265,23JUN2020,0.0
10265,24JUN2020,0.0
10265,25JUN2020,23.7
10262,23JUN2020,0.1
10262,24JUN2020,3.2
10262,25JUN2020,13.5
10261,23JUN2020,3.6
10261,24JUN2020,0.0
10261,25JUN2020,0.0
10259,23JUN2020,0.7
10259,24JUN2020,0.0
10259,25JUN2020,3.2
10263,23JUN2020,0.3
10263,24JUN2020,0.0
10263,25JUN2020,15.9
10258,23JUN2020,0.0
10258,24JUN2020,1.3
10258,25JUN2020,15.3
10257,23JUN2020,0.0
10257,24JUN2020,5.5
10257,25JUN2020,1.1
10260,23JUN2020,0.7
10260,24JUN2020,0.0
10260,25JUN2020,3.2
10264,23JUN2020,0.4
10264,24JUN2020,9.5
10264,25JUN2020,1.3
10254,23JUN2020,0.0
10254,24JUN2020,0.6
10254,25JUN2020,1.1
10255,23JUN2020,0.0
10255,24JUN2020,5.5
10255,25JUN2020,1.1
10048,23JUN2020,0.0
10048,24JUN2020,0.0
10048,25JUN2020,5.1
10533,23JUN2020,4.8
10533,24JUN2020,6.4
10533,25JUN2020,9.4
10534,23JUN2020,0.0
10534,24JUN2020,5.1
10534,25JUN2020,1.0
10535,23JUN2020,4.8
10535,24JUN2020,6.4
10535,25JUN2020,9.4
10539,23JUN2020,0.0
10539,24JUN2020,0.0
10539,25JUN2020,4.0
10541,23JUN2020,0.0
10541,24JUN2020,3.3
10541,25JUN2020,9.2
10540,23JUN2020,0.0
10540,24JUN2020,0.0
10540,25JUN2020,4.0
10536,23JUN2020,0.0
10536,24JUN2020,0.0
10536,25JUN2020,5.1
10538,23JUN2020,0.0
10538,24JUN2020,11.0
10538,25JUN2020,1.0
10537,23JUN2020,0.0
10537,24JUN2020,12.1
10537,25JUN2020,0.0
10397,23JUN2020,0.0
10397,24JUN2020,0.0
10397,25JUN2020,1.8
10389,23JUN2020,0.0
10389,24JUN2020,0.0
10389,25JUN2020,1.8
10393,23JUN2020,0.2
10393,24JUN2020,0.0
10393,25JUN2020,7.1
10396,23JUN2020,0.9
10396,24JUN2020,0.4
10396,25JUN2020,9.1
10398,23JUN2020,0.0
10398,24JUN2020,0.0
10398,25JUN2020,1.8
10386,23JUN2020,0.0
10386,24JUN2020,0.0
10386,25JUN2020,21.3
10400,23JUN2020,0.0
10400,24JUN2020,0.4
10400,25JUN2020,6.9
10388,23JUN2020,0.0
10388,24JUN2020,0.0
10388,25JUN2020,0.1
10387,23JUN2020,0.0
10387,24JUN2020,0.0
10387,25JUN2020,1.4
10395,23JUN2020,0.0
10395,24JUN2020,0.0
10395,25JUN2020,1.8
10385,23JUN2020,0.0
10385,24JUN2020,0.0
10385,25JUN2020,0.1
10054,23JUN2020,0.0
10054,24JUN2020,0.7
10054,25JUN2020,28.0
10390,23JUN2020,2.7
10390,24JUN2020,0.3
10390,25JUN2020,19.6
10394,23JUN2020,0.9
10394,24JUN2020,0.4
10394,25JUN2020,9.1
10384,23JUN2020,0.0
10384,24JUN2020,0.0
10384,25JUN2020,21.3
10391,23JUN2020,4.7
10391,24JUN2020,1.0
10391,25JUN2020,3.4
10392,23JUN2020,0.0
10392,24JUN2020,0.0
10392,25JUN2020,12.1
10399,23JUN2020,0.0
10399,24JUN2020,0.0
10399,25JUN2020,0.0
10047,23JUN2020,0.0
10047,24JUN2020,3.3
10047,25JUN2020,9.2
10546,23JUN2020,0.0
10546,24JUN2020,0.0
10546,25JUN2020,13.5
10556,23JUN2020,0.0
10556,24JUN2020,3.3
10556,25JUN2020,9.2
10550,23JUN2020,0.0
10550,24JUN2020,3.3
10550,25JUN2020,9.2
10544,23JUN2020,0.0
10544,24JUN2020,0.0
10544,25JUN2020,8.9
10543,23JUN2020,0.0
10543,24JUN2020,0.3
10543,25JUN2020,1.3
10548,23JUN2020,0.0
10548,24JUN2020,0.0
10548,25JUN2020,4.0
10555,23JUN2020,0.0
10555,24JUN2020,0.0
10555,25JUN2020,8.9
10549,23JUN2020,0.0
10549,24JUN2020,0.0
10549,25JUN2020,6.9
10554,23JUN2020,2.3
10554,24JUN2020,7.6
10554,25JUN2020,2.2
10553,23JUN2020,0.0
10553,24JUN2020,0.0
10553,25JUN2020,13.5
10547,23JUN2020,0.0
10547,24JUN2020,0.0
10547,25JUN2020,14.4
10552,23JUN2020,0.0
10552,24JUN2020,6.7
10552,25JUN2020,28.4
10545,23JUN2020,0.0
10545,24JUN2020,0.0
10545,25JUN2020,13.5
10551,23JUN2020,0.0
10551,24JUN2020,6.7
10551,25JUN2020,28.4
10542,23JUN2020,0.0
10542,24JUN2020,0.0
10542,25JUN2020,8.9
10497,23JUN2020,0.0
10497,24JUN2020,2.3
10497,25JUN2020,13.5
10046,23JUN2020,0.0
10046,24JUN2020,13.2
10046,25JUN2020,4.8
10490,23JUN2020,0.0
10490,24JUN2020,11.5
10490,25JUN2020,0.0
10480,23JUN2020,0.0
10480,24JUN2020,1.8
10480,25JUN2020,9.6
10488,23JUN2020,1.1
10488,24JUN2020,0.0
10488,25JUN2020,1.0
10477,23JUN2020,0.0
10477,24JUN2020,3.6
10477,25JUN2020,11.8
10486,23JUN2020,0.0
10486,24JUN2020,13.2
10486,25JUN2020,4.8
10484,23JUN2020,0.3
10484,24JUN2020,4.1
10484,25JUN2020,0.0
10483,23JUN2020,0.0
10483,24JUN2020,1.2
10483,25JUN2020,0.9
10495,23JUN2020,0.4
10495,24JUN2020,1.4
10495,25JUN2020,20.3
10491,23JUN2020,0.0
10491,24JUN2020,6.8
10491,25JUN2020,0.0
10476,23JUN2020,0.0
10476,24JUN2020,2.3
10476,25JUN2020,13.5
10492,23JUN2020,0.0
10492,24JUN2020,6.8
10492,25JUN2020,0.0
10493,23JUN2020,0.0
10493,24JUN2020,6.8
10493,25JUN2020,0.0
10482,23JUN2020,0.0
10482,24JUN2020,13.2
10482,25JUN2020,4.8
10485,23JUN2020,0.3
10485,24JUN2020,4.1
10485,25JUN2020,0.0
10475,23JUN2020,0.3
10475,24JUN2020,4.1
10475,25JUN2020,0.0
10489,23JUN2020,0.0
10489,24JUN2020,11.5
10489,25JUN2020,0.0
10496,23JUN2020,0.3
10496,24JUN2020,4.1
10496,25JUN2020,0.0
10481,23JUN2020,0.0
10481,24JUN2020,3.6
10481,25JUN2020,11.8
10487,23JUN2020,0.0
10487,24JUN2020,1.0
10487,25JUN2020,0.0
10479,23JUN2020,0.0
10479,24JUN2020,1.8
10479,25JUN2020,9.6
10494,23JUN2020,0.9
10494,24JUN2020,0.1
10494,25JUN2020,19.2
10478,23JUN2020,0.0
10478,24JUN2020,1.0
10478,25JUN2020,0.0
10503,23JUN2020,0.0
10503,24JUN2020,1.0
10503,25JUN2020,6.3
10504,23JUN2020,0.0
10504,24JUN2020,3.6
10504,25JUN2020,11.8
10511,23JUN2020,0.0
10511,24JUN2020,0.0
10511,25JUN2020,18.7
10518,23JUN2020,0.0
10518,24JUN2020,0.6
10518,25JUN2020,12.1
10501,23JUN2020,0.0
10501,24JUN2020,0.0
10501,25JUN2020,0.0
10510,23JUN2020,0.0
10510,24JUN2020,1.9
10510,25JUN2020,11.8
10498,23JUN2020,0.0
10498,24JUN2020,1.0
10498,25JUN2020,6.3
10044,23JUN2020,0.0
10044,24JUN2020,3.6
10044,25JUN2020,11.8
10515,23JUN2020,0.0
10515,24JUN2020,0.0
10515,25JUN2020,18.7
10507,23JUN2020,0.0
10507,24JUN2020,6.699999999999999
10507,25JUN2020,3.6
10509,23JUN2020,0.0
10509,24JUN2020,1.0
10509,25JUN2020,27.0
10514,23JUN2020,0.0
10514,24JUN2020,0.0
10514,25JUN2020,18.7
10519,23JUN2020,0.0
10519,24JUN2020,1.9
10519,25JUN2020,11.8
10512,23JUN2020,0.0
10512,24JUN2020,0.0
10512,25JUN2020,18.7
10505,23JUN2020,0.0
10505,24JUN2020,2.3
10505,25JUN2020,13.5
10517,23JUN2020,0.0
10517,24JUN2020,1.9
10517,25JUN2020,11.8
10506,23JUN2020,0.0
10506,24JUN2020,6.699999999999999
10506,25JUN2020,3.6
10508,23JUN2020,0.0
10508,24JUN2020,1.0
10508,25JUN2020,27.0
10502,23JUN2020,0.0
10502,24JUN2020,1.0
10502,25JUN2020,6.3
10516,23JUN2020,0.0
10516,24JUN2020,1.9
10516,25JUN2020,11.8
10499,23JUN2020,0.0
10499,24JUN2020,0.0
10499,25JUN2020,0.0
10513,23JUN2020,0.0
10513,24JUN2020,0.0
10513,25JUN2020,18.7
10500,23JUN2020,0.0
10500,24JUN2020,0.0
10500,25JUN2020,0.0
10523,23JUN2020,0.0
10523,24JUN2020,11.0
10523,25JUN2020,1.0
10525,23JUN2020,0.0
10525,24JUN2020,5.1
10525,25JUN2020,1.0
10045,23JUN2020,2.0
10045,24JUN2020,2.0
10045,25JUN2020,9.6
10532,23JUN2020,4.8
10532,24JUN2020,5.5
10532,25JUN2020,6.3
10521,23JUN2020,0.0
10521,24JUN2020,11.0
10521,25JUN2020,1.0
10531,23JUN2020,0.0
10531,24JUN2020,6.5
10531,25JUN2020,9.2
10520,23JUN2020,0.0
10520,24JUN2020,11.0
10520,25JUN2020,1.0
10529,23JUN2020,0.0
10529,24JUN2020,6.5
10529,25JUN2020,9.2
10526,23JUN2020,0.0
10526,24JUN2020,1.8
10526,25JUN2020,0.0
10528,23JUN2020,0.0
10528,24JUN2020,0.5
10528,25JUN2020,3.1
10527,23JUN2020,3.4
10527,24JUN2020,2.1
10527,25JUN2020,4.7
10522,23JUN2020,0.0
10522,24JUN2020,5.1
10522,25JUN2020,1.0
10530,23JUN2020,4.8
10530,24JUN2020,5.5
10530,25JUN2020,6.3
10291,23JUN2020,0.0
10291,24JUN2020,1.6
10291,25JUN2020,1.4
10290,23JUN2020,0.8
10290,24JUN2020,0.6
10290,25JUN2020,16.1
10288,23JUN2020,2.5
10288,24JUN2020,0.4
10288,25JUN2020,4.6
10284,23JUN2020,2.5
10284,24JUN2020,0.4
10284,25JUN2020,4.6
10296,23JUN2020,3.4
10296,24JUN2020,1.5
10296,25JUN2020,15.4
10033,23JUN2020,0.0
10033,24JUN2020,0.0
10033,25JUN2020,1.4
10294,23JUN2020,0.0
10294,24JUN2020,0.0
10294,25JUN2020,1.4
10289,23JUN2020,2.5
10289,24JUN2020,0.4
10289,25JUN2020,4.6
10286,23JUN2020,0.0
10286,24JUN2020,4.7
10286,25JUN2020,2.2
10287,23JUN2020,0.4
10287,24JUN2020,0.0
10287,25JUN2020,22.8
10283,23JUN2020,4.2
10283,24JUN2020,1.0
10283,25JUN2020,14.7
10282,23JUN2020,0.0
10282,24JUN2020,4.7
10282,25JUN2020,2.2
10285,23JUN2020,0.0
10285,24JUN2020,0.0
10285,25JUN2020,5.0
10295,23JUN2020,3.4
10295,24JUN2020,1.5
10295,25JUN2020,15.4
10297,23JUN2020,4.2
10297,24JUN2020,1.0
10297,25JUN2020,14.7
10292,23JUN2020,0.0
10292,24JUN2020,1.9
10292,25JUN2020,12.2
10234,23JUN2020,0.0
10234,24JUN2020,50.2
10234,25JUN2020,57.400000000000006
10281,23JUN2020,0.0
10281,24JUN2020,0.0
10281,25JUN2020,1.3
10293,23JUN2020,0.0
10293,24JUN2020,4.7
10293,25JUN2020,2.2
10356,23JUN2020,0.0
10356,24JUN2020,0.7
10356,25JUN2020,9.4
10366,23JUN2020,0.0
10366,24JUN2020,0.0
10366,25JUN2020,10.3
10375,23JUN2020,0.0
10375,24JUN2020,0.7
10375,25JUN2020,18.9
10377,23JUN2020,0.0
10377,24JUN2020,0.7
10377,25JUN2020,18.9
10370,23JUN2020,0.9
10370,24JUN2020,0.4
10370,25JUN2020,9.1
10360,23JUN2020,0.0
10360,24JUN2020,0.0
10360,25JUN2020,6.7
10364,23JUN2020,0.0
10364,24JUN2020,0.0
10364,25JUN2020,4.9
10378,23JUN2020,0.0
10378,24JUN2020,0.0
10378,25JUN2020,5.4
10038,23JUN2020,0.0
10038,24JUN2020,0.0
10038,25JUN2020,10.3
10372,23JUN2020,0.0
10372,24JUN2020,0.7
10372,25JUN2020,18.9
10376,23JUN2020,0.0
10376,24JUN2020,0.7
10376,25JUN2020,18.9
10363,23JUN2020,0.0
10363,24JUN2020,0.0
10363,25JUN2020,21.0
10373,23JUN2020,0.0
10373,24JUN2020,1.7
10373,25JUN2020,1.8
10357,23JUN2020,0.0
10357,24JUN2020,1.6
10357,25JUN2020,6.8
10365,23JUN2020,4.7
10365,24JUN2020,1.0
10365,25JUN2020,3.4
10362,23JUN2020,0.0
10362,24JUN2020,1.6
10362,25JUN2020,6.8
10361,23JUN2020,0.0
10361,24JUN2020,0.3
10361,25JUN2020,1.3
10359,23JUN2020,0.0
10359,24JUN2020,0.0
10359,25JUN2020,6.7
10358,23JUN2020,0.0
10358,24JUN2020,0.0
10358,25JUN2020,10.3
10367,23JUN2020,0.0
10367,24JUN2020,0.0
10367,25JUN2020,5.4
10368,23JUN2020,0.0
10368,24JUN2020,0.0
10368,25JUN2020,5.4
10369,23JUN2020,2.7
10369,24JUN2020,0.3
10369,25JUN2020,19.6
10371,23JUN2020,0.0
10371,24JUN2020,0.0
10371,25JUN2020,1.8
10374,23JUN2020,0.0
10374,24JUN2020,1.7
10374,25JUN2020,1.8
10344,23JUN2020,0.0
10344,24JUN2020,0.0
10344,25JUN2020,2.2
10345,23JUN2020,0.0
10345,24JUN2020,0.2
10345,25JUN2020,7.1
10349,23JUN2020,0.0
10349,24JUN2020,0.0
10349,25JUN2020,2.2
10353,23JUN2020,0.0
10353,24JUN2020,0.8
10353,25JUN2020,5.4
10346,23JUN2020,0.0
10346,24JUN2020,0.2
10346,25JUN2020,7.1
10341,23JUN2020,0.0
10341,24JUN2020,0.0
10341,25JUN2020,2.2
10343,23JUN2020,0.0
10343,24JUN2020,0.0
10343,25JUN2020,2.2
10350,23JUN2020,0.0
10350,24JUN2020,0.0
10350,25JUN2020,1.3
10340,23JUN2020,0.0
10340,24JUN2020,0.0
10340,25JUN2020,7.4
10342,23JUN2020,0.0
10342,24JUN2020,0.0
10342,25JUN2020,7.4
10037,23JUN2020,0.0
10037,24JUN2020,0.0
10037,25JUN2020,13.7
10352,23JUN2020,0.0
10352,24JUN2020,0.0
10352,25JUN2020,13.7
10355,23JUN2020,0.0
10355,24JUN2020,0.0
10355,25JUN2020,19.3
10351,23JUN2020,0.0
10351,24JUN2020,0.0
10351,25JUN2020,13.7
10348,23JUN2020,0.0
10348,24JUN2020,0.0
10348,25JUN2020,2.2
10354,23JUN2020,0.0
10354,24JUN2020,0.0
10354,25JUN2020,19.3
10347,23JUN2020,0.0
10347,24JUN2020,0.0
10347,25JUN2020,0.0
10411,23JUN2020,1.5
10411,24JUN2020,0.0
10411,25JUN2020,5.5
10407,23JUN2020,2.7
10407,24JUN2020,0.2
10407,25JUN2020,12.0
10408,23JUN2020,2.7
10408,24JUN2020,0.2
10408,25JUN2020,12.0
10414,23JUN2020,0.5
10414,24JUN2020,0.0
10414,25JUN2020,0.0
10402,23JUN2020,0.0
10402,24JUN2020,0.0
10402,25JUN2020,10.1
10401,23JUN2020,0.0
10401,24JUN2020,0.0
10401,25JUN2020,10.1
10405,23JUN2020,1.5
10405,24JUN2020,0.0
10405,25JUN2020,5.5
10404,23JUN2020,0.0
10404,24JUN2020,0.0
10404,25JUN2020,10.1
10403,23JUN2020,0.0
10403,24JUN2020,0.0
10403,25JUN2020,1.2
10415,23JUN2020,3.7
10415,24JUN2020,0.6
10415,25JUN2020,0.0
10406,23JUN2020,3.8
10406,24JUN2020,0.0
10406,25JUN2020,14.1
10410,23JUN2020,3.0
10410,24JUN2020,0.0
10410,25JUN2020,1.4
10412,23JUN2020,0.5
10412,24JUN2020,0.0
10412,25JUN2020,0.0
10409,23JUN2020,3.4
10409,24JUN2020,1.5
10409,25JUN2020,15.4
10413,23JUN2020,0.0
10413,24JUN2020,0.0
10413,25JUN2020,5.2
10052,23JUN2020,3.8
10052,24JUN2020,0.0
10052,25JUN2020,14.1
10459,23JUN2020,0.0
10459,24JUN2020,0.0
10459,25JUN2020,15.8
10460,23JUN2020,0.0
10460,24JUN2020,0.0
10460,25JUN2020,15.8
10455,23JUN2020,0.0
10455,24JUN2020,0.0
10455,25JUN2020,13.9
10450,23JUN2020,0.0
10450,24JUN2020,2.3
10450,25JUN2020,4.2
10452,23JUN2020,0.0
10452,24JUN2020,0.0
10452,25JUN2020,1.7
10449,23JUN2020,0.0
10449,24JUN2020,2.3
10449,25JUN2020,4.2
10039,23JUN2020,0.0
10039,24JUN2020,0.5
10039,25JUN2020,2.4
10453,23JUN2020,0.0
10453,24JUN2020,0.0
10453,25JUN2020,13.9
10456,23JUN2020,0.0
10456,24JUN2020,0.5
10456,25JUN2020,2.4
10458,23JUN2020,0.5
10458,24JUN2020,0.0
10458,25JUN2020,21.9
10454,23JUN2020,0.0
10454,24JUN2020,0.0
10454,25JUN2020,13.9
10457,23JUN2020,0.0
10457,24JUN2020,0.5
10457,25JUN2020,2.4
10451,23JUN2020,0.0
10451,24JUN2020,0.0
10451,25JUN2020,1.7
10426,23JUN2020,0.0
10426,24JUN2020,0.0
10426,25JUN2020,8.3
10416,23JUN2020,0.0
10416,24JUN2020,0.0
10416,25JUN2020,8.3
10420,23JUN2020,0.0
10420,24JUN2020,0.0
10420,25JUN2020,4.7
10055,23JUN2020,0.0
10055,24JUN2020,0.6
10055,25JUN2020,6.2
10424,23JUN2020,0.0
10424,24JUN2020,0.0
10424,25JUN2020,35.5
10418,23JUN2020,0.0
10418,24JUN2020,0.0
10418,25JUN2020,8.3
10427,23JUN2020,0.0
10427,24JUN2020,0.0
10427,25JUN2020,8.3
10425,23JUN2020,0.0
10425,24JUN2020,0.0
10425,25JUN2020,1.5
10422,23JUN2020,0.0
10422,24JUN2020,0.0
10422,25JUN2020,54.0
10421,23JUN2020,0.0
10421,24JUN2020,0.0
10421,25JUN2020,18.5
10419,23JUN2020,0.0
10419,24JUN2020,0.0
10419,25JUN2020,1.5
10417,23JUN2020,0.0
10417,24JUN2020,2.2
10417,25JUN2020,10.2
10423,23JUN2020,0.0
10423,24JUN2020,0.0
10423,25JUN2020,54.0
10235,23JUN2020,0.2
10235,24JUN2020,0.0
10235,25JUN2020,7.1
10248,23JUN2020,0.4
10248,24JUN2020,0.0
10248,25JUN2020,9.2
10241,23JUN2020,0.0
10241,24JUN2020,2.1
10241,25JUN2020,0.0
10246,23JUN2020,0.0
10246,24JUN2020,3.5
10246,25JUN2020,2.7
10244,23JUN2020,0.0
10244,24JUN2020,3.5
10244,25JUN2020,2.7
10240,23JUN2020,0.0
10240,24JUN2020,1.7
10240,25JUN2020,1.8
10239,23JUN2020,0.1
10239,24JUN2020,0.2
10239,25JUN2020,4.1
10237,23JUN2020,0.0
10237,24JUN2020,2.1
10237,25JUN2020,0.0
10250,23JUN2020,0.0
10250,24JUN2020,1.3
10250,25JUN2020,15.3
10253,23JUN2020,0.4
10253,24JUN2020,0.0
10253,25JUN2020,9.2
10252,23JUN2020,0.0
10252,24JUN2020,0.0
10252,25JUN2020,14.4
10236,23JUN2020,0.1
10236,24JUN2020,0.2
10236,25JUN2020,8.6
10030,23JUN2020,0.0
10030,24JUN2020,4.9
10030,25JUN2020,3.3
10249,23JUN2020,0.0
10249,24JUN2020,0.0
10249,25JUN2020,8.9
10251,23JUN2020,0.3
10251,24JUN2020,0.0
10251,25JUN2020,15.3
10247,23JUN2020,0.0
10247,24JUN2020,4.5
10247,25JUN2020,3.1
10243,23JUN2020,0.0
10243,24JUN2020,0.0
10243,25JUN2020,1.4
10238,23JUN2020,0.0
10238,24JUN2020,0.0
10238,25JUN2020,8.7
10242,23JUN2020,0.0
10242,24JUN2020,0.0
10242,25JUN2020,8.7
10245,23JUN2020,0.0
10245,24JUN2020,2.1
10245,25JUN2020,0.0
10321,23JUN2020,0.3
10321,24JUN2020,2.7
10321,25JUN2020,3.3
10320,23JUN2020,0.0
10320,24JUN2020,0.0
10320,25JUN2020,5.0
10313,23JUN2020,0.0
10313,24JUN2020,0.0
10313,25JUN2020,1.7
10312,23JUN2020,0.4
10312,24JUN2020,0.0
10312,25JUN2020,1.6
10317,23JUN2020,1.3
10317,24JUN2020,0.0
10317,25JUN2020,4.3
10324,23JUN2020,0.0
10324,24JUN2020,0.0
10324,25JUN2020,1.9
10318,23JUN2020,0.0
10318,24JUN2020,0.0
10318,25JUN2020,1.7
10326,23JUN2020,1.3
10326,24JUN2020,0.0
10326,25JUN2020,4.3
10315,23JUN2020,0.3
10315,24JUN2020,2.7
10315,25JUN2020,3.3
10034,23JUN2020,1.3
10034,24JUN2020,0.0
